65.43001181,5.94482137
64.94542596,5.983223175
64.44791782,5.989990001
63.9374874,6.037234927
63.37536781,6.110586236
62.71633106,6.135127938
62.21882292,6.163987211
61.70839249,6.226655166
61.22380664,6.260221643
60.61322847,6.319672481
60.04787832,6.354748353
59.56329247,6.41832721
59.05286204,6.436977008
58.5553539,6.49034639
57.94477573,6.568471598
57.35681157,6.614217661
56.91960745,6.648859435
56.39733159,6.722496534
55.88690116,6.748482692
55.314013,6.804544705
54.66574482,6.874387257
54.18115897,6.91395621
53.67072855,6.992213929
53.17322041,7.041498293
52.56264224,7.123708519
51.97467807,7.191280251
51.53747395,7.249031558
51.0022758,7.337302764
50.50476767,7.390672146
49.94264808,7.473527375
49.30622533,7.572317247
48.86902121,7.639055595
48.34674535,7.738369952
47.83631493,7.813376329
47.26342677,7.916707841
46.63777259,8.041940784
46.20164533,8.106114623
45.70306033,8.174167401
45.09248216,8.365992286
44.6057426,8.472880194
43.96931985,8.650221515
43.53211573,8.772165967
43.00983987,8.916415526
42.49940944,9.071955122
41.93728986,9.25435141
41.34609512,9.493584301
40.90996786,9.652947404
40.38661514,9.887981194
39.87618471,10.13205731
39.32779506,10.4157864
38.81332642,10.77533559
38.43454181,11.00529909
37.90122817,11.43647431
37.38864402,11.89285379
36.80972546,12.63833216
36.30317172,13.24817073
35.8735056,14.04521616
35.44383948,14.90178615
35.03678737,15.88597632
34.67496327,16.80365193
34.33575318,17.77281075
33.97392908,18.78238649
33.63471898,19.76615995
33.31058489,20.72134832
32.97640013,21.82218944
32.71005739,22.76603139
32.66231671,23.7073882
32.63970271,25.39631361
32.72193546,27.17671954
32.58944936,28.30890195
32.52663267,29.60205329
32.51532567,30.64515811
32.4652518,31.83487429
32.46009766,33.06189489
32.39417921,34.41706045
32.37479577,35.47747329
32.36833463,36.50491113
32.32956776,37.4009316
32.32310662,38.49219577
32.29021352,39.58688239
32.2552646,41.23945967
32.23265059,42.22796654
32.19388372,43.14122745
32.23717339,44.72124182
32.493968,45.64553451
32.76246445,46.56277036
33.04675482,47.52864456
33.38596491,48.54031502
33.67994699,49.35773026
34.0643851,50.22548644
34.53927923,51.37712989
34.94633135,52.25570808
35.35338346,53.15829618
35.78304958,53.947405
36.19010169,54.7998224
36.66499582,55.60272201
37.16250396,56.58811443
37.61478409,57.29092187
38.06706421,58.16646723
38.54195834,58.86257278
39.06208049,59.77660332
39.54953796,60.47640347
40.05709676,61.33421774
40.54455423,62.0285712
41.05211304,62.8323076
41.55866678,63.48193855
42.09235733,64.3375355
42.59891107,64.94865056
43.13260162,65.7867403
43.63915536,66.39225304
44.17284591,67.19392776
44.67939965,67.82044917
45.25831821,68.62926191
45.76487195,69.21026455
46.2985625,69.97692482
46.81114664,70.57642532
47.31166998,71.23311895
47.78606158,71.79472863
48.29764065,72.43390916
48.77253479,72.98610536
49.27858599,73.61371461
49.75850546,74.1445281
50.2650592,74.81236656
50.77613574,75.36852245
51.26359321,75.90920142
51.81638003,76.59013337
52.32896417,77.14489319
52.7737063,77.77531492
