51.84958828,78.84204266
51.57414243,78.55337496
51.20148697,78.16951935
50.81260586,77.74531233
50.42373492,77.33145183
50.03487414,76.92793784
49.64600319,76.51407734
49.25713225,76.10021684
48.88429237,75.52857202
48.47939036,75.27249584
47.99328136,74.73447719
47.70162815,74.42408181
47.31273688,73.98952829
46.53498483,73.15146077
46.14610373,72.72725376
45.75723278,72.31339326
45.36835168,71.88918624
44.97946041,71.45463272
44.60437407,70.95001852
44.17857676,70.60769676
43.81277645,70.14062562
43.42389535,69.71641861
43.03500408,69.28186508
42.64611281,68.84731156
42.25720123,68.39206501
41.86828964,67.93681846
41.47938821,67.49191842
41.09047663,67.03667187
40.70156504,66.58142531
40.31266361,66.13652528
39.92374186,65.67093221
39.53480995,65.19499264
39.16891384,64.63036867
38.75694258,64.2394922
38.36802439,63.77752042
37.97908232,63.29123433
37.59016057,62.82564127
36.84469674,61.90221502
36.42333436,61.366783
36.03436181,60.84945737
35.64540958,60.35282477
35.25645735,59.85619217
34.8674848,59.33886654
34.47851225,58.82154092
34.08951937,58.28352227
33.70054682,57.76619664
33.31156411,57.2385245
32.9225814,56.71085236
32.53357836,56.1624872
32.14460581,55.64516157
31.75556213,55.05541036
31.36690965,54.86399987
31.34469324,54.21734284
31.6290914,53.41888769
31.81795909,52.66536596
31.9792052,52.04002274
32.18347665,51.27479468
32.355398,50.53191508
32.51648601,49.74558013
32.70968052,48.68885631
32.89982255,47.66327058
33.02847464,46.8119004
33.11706767,45.98151887
33.28868556,44.92962343
33.42409405,43.63286052
33.49600289,42.55682322
33.58754949,41.59459756
33.62981604,40.68203515
33.72949809,39.63220901
33.80028442,38.45960426
33.82095131,37.52841813
33.87417315,36.78346923
33.88420584,36.01161939
33.96972859,35.1942449
33.94732014,34.35203878
34.00826412,33.22944218
34.07040503,32.22686511
34.07383123,31.32051061
34.12703782,30.56004194
34.15860818,29.7437021
34.20081986,28.77526853
34.22185255,28.21655685
34.2764243,27.27650229
34.32797107,26.39557065
34.3811675,25.62475547
34.41287808,24.9511975
34.51265225,23.99517974
34.58365941,23.04743919
34.68768424,22.2339077
34.78857842,21.37189539
35.01883709,20.38395125
35.18451541,19.56273377
35.38724958,18.80182168
35.66396305,18.02672009
35.99150391,17.20786752
36.37920637,16.43187908
36.76703076,15.78004879
37.15489579,15.16960455
37.54289292,14.69366498
37.9309002,14.22807191
38.31893797,13.79351839
38.70704686,13.43139045
39.09518623,13.10030205
39.48333576,12.77956016
39.87147514,12.44847176
40.2596958,12.20015546
40.64793678,11.97253218
41.03615743,11.72421588
41.42437809,11.47589958
41.81260891,11.23792979
42.20089054,11.05169257
42.589162,10.85510883
42.97745378,10.67921812
43.3657354,10.49298089
43.75404751,10.3377832
44.14234945,10.172239
44.53066156,10.01704131
44.91898383,9.872190139
45.30730609,9.727338964
45.69563852,9.592834301
46.08395265,9.439705916
46.46761202,9.255833607
46.86064596,9.199666825
47.24898855,9.075508675
47.63733113,8.951350524
48.02568388,8.837538886
48.41405695,8.744420274
48.80241986,8.640955148
49.19077261,8.52714351
49.57913552,8.423678385
49.96749842,8.32021326
50.35588165,8.23744116
50.74426488,8.154669059
51.13263795,8.061550447
51.52102118,7.978778346
51.90940441,7.896006246
52.29777748,7.802887633
52.68617087,7.730462046
53.07457443,7.668382971
53.4629475,7.575264358
53.85136121,7.523531795
54.23974444,7.440759695
54.62814799,7.37868062
55.01654138,7.306255032
55.40496525,7.264868982
55.79334848,7.182096882
56.1817622,7.130364319
56.57015559,7.057938731
56.9585693,7.006206169
57.34696269,6.933780581
57.7353764,6.882048018
58.12376979,6.809622431
58.51219367,6.76823638
58.90058706,6.695810793
59.28901093,6.654424743
59.67740432,6.581999155
60.06582819,6.540613105
60.45422159,6.468187517
60.84264546,6.426801467
61.23106933,6.385415417
61.61947288,6.323336342
62.00791708,6.302643317
62.39631047,6.230217729
62.78472418,6.178485166
63.17315821,6.147445629
63.56156177,6.085366553
63.82053811,6.085366553
