0.0,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0.25,0.7115227310197951,0.7550878682334068,0.7668256751581783,0.7722825375606889,0.7754357565386116,0.7774898320201,0.7789341717985347,0.7800051810615958,0.7808310405971615,0.7814872771999603,0.7820212821989004,0.7824642966511319,0.7828377509510469,0.7831568355659991,0.7834326180465478,0.7836733529208014,0.7838853220250618,0.7840733905803492,0.7842413852066134,0.7843923570249954,0.7845287686368114
0.5,0.8177816403870546,0.8396384314802426,0.8487118153422112,0.853679183571545,0.8568134245667819,0.8589711990296736,0.8605473283529962,0.8617490604406737,0.8626956356961396,0.8634605189067848,0.8640914418858873,0.864620763333005,0.8650711967109793,0.865459154744352,0.8657967925190916,0.8660933039970867,0.8663557719585937,0.8665897410837972,0.8667970072284037,0.8669591578007154,0.8670716485967391
0.75,0.8606235215078268,0.8741610197938258,0.8810907423240231,0.8853015643976995,0.8881312105214881,0.8901634862693847,0.8916938071927789,0.8928613547513039,0.8936508044826323,0.8941416536276013,0.8944028684548686,0.8945059749437163,0.8944406543213327,0.8942523459211111,0.8939603673120512,0.8935813329154219,0.8931252230512574,0.8926023335119805,0.8920705906455274,0.8914398972961052,0.8907625662831
1.0,0.8837730381817436,0.893210781398586,0.8986915287453306,0.9019601181291784,0.9037872461404757,0.9047469435931007,0.9050754013056047,0.9049705504716825,0.9045418910884584,0.9038632588379386,0.9029873795475429,0.9019514926075632,0.9007834841859246,0.8995064523717492,0.898206398078931,0.8967599201929591,0.8952460257542769,0.8936734172595912,0.8920508577291222,0.8903847641289286,0.8886813862520623
1.25,0.8982703347857509,0.903752429903028,0.906382334215756,0.9073395039122124,0.9073361920826601,0.9066003426069944,0.9053896422786994,0.9038328525532298,0.9020886076828559,0.9000709662155362,0.8978946888386211,0.8955936334338109,0.8932723645662811,0.8907921990836908,0.8882472235397223,0.8856529974388946,0.8830988658584242,0.880436011641661,0.8777533238419463,0.8750601857853629,0.8724349516794329
1.5,0.9082023560653518,0.9043657763390973,0.904316279791024,0.9032171348109017,0.9013065422131182,0.8989837645641933,0.8962299816333206,0.8933096126246257,0.8901245511242312,0.8868910695988542,0.8834841688145363,0.8800941195075151,0.8765998055299629,0.8731591110136739,0.8696676221742868,0.8662881945094348,0.8633509733101499,0.8605020263287029,0.8576951825946773,0.8548888484858634,0.8521375868334287
1.75,0.9154321968149284,0.8965102626686808,0.8942443728280103,0.8912723179470868,0.8878188349564856,0.8839631466160794,0.8799905355958285,0.87589616799705,0.8717452137573611,0.8676132716486039,0.8638397539691566,0.8603888777745391,0.8569513598711183,0.8535408951355364,0.850128606966688,0.8467981259301541,0.8435213935785947,0.8402581355540758,0.8370997327652818,0.8340024636985456,0.8309398704337198
2.0,0.9209305705989045,0.8818163413886904,0.877836742793023,0.8734603180921172,0.8689383417562342,0.8642930727976792,0.8600759448372953,0.8561461939569451,0.852212562166487,0.8482983007210287,0.8443989945639059,0.8405313629723667,0.8367408168253763,0.833042283063399,0.8294107972610482,0.825886426309375,0.8224741047597803,0.8191825115097962,0.8159833587805505,0.8129060943282459,0.8099962045586351
2.25,0.9241507146982253,0.8623817459945359,0.857384824704273,0.853000052189379,0.8488805496496311,0.8446464896040142,0.8403616368752398,0.8361091329603627,0.8318937752610999,0.8277391516404816,0.8237019012946756,0.8197967624728647,0.8160052576230709,0.8123718335244177,0.8088998782605723,0.8056023161163567,0.8024776888283699,0.799538634973358,0.7968118048397009,0.794280605214664,0.7919831332418154
2.5,0.9242804290731723,0.841809806843172,0.8372832826135013,0.8328717821094288,0.8284268733146234,0.8239787928523876,0.8196086589046735,0.8153186795305479,0.811182205176409,0.8072056352513719,0.8034187055404155,0.7998637373728522,0.7965211969684107,0.7934362040575317,0.7906444399334671,0.7880963408914,0.7858789247024922,0.7839469699190766,0.7823741264683645,0.7811056259742009,0.7801733454250777
