0.0,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0
0.25,0.7115227310197951,0.7550878682334068,0.7668256751581783,0.7722825375606889,0.7754357565386116,0.7774898320201,0.7789341717985347,0.7800051810615958,0.7808310405971615,0.7814872771999603,0.7820212821989004,0.7824642966511319,0.7828377509510469
0.5,0.8177816403870546,0.8396384314802426,0.8487118153422112,0.853679183571545,0.8568134245667819,0.8589711990296736,0.8605473283529962,0.8617490604406737,0.8626956356961396,0.8634605189067848,0.8640914418858873,0.864620763333005,0.8650711967109793
0.75,0.8606235215078268,0.8741610197938258,0.8810907423240231,0.8853015643976995,0.8881312105214881,0.8901634862693847,0.8916938071927789,0.8928876993819698,0.8938451174512339,0.8946299880405316,0.8952851005527009,0.8958401763751268,0.8963165037677009
1.0,0.8837730381817436,0.893210781398586,0.8986948339171656,0.9022793657209883,0.9048055993514977,0.9066819263636503,0.9081305587457434,0.9092827697802516,0.910221096334195,0.9110000352332688,0.911657018573612,0.9122186082012158,0.9126866726778095
1.25,0.8982703347857509,0.9053550630522379,0.9098400502495513,0.9129344157023777,0.9151981162347088,0.9169260508209998,0.9182679168679324,0.9188141441219532,0.919023292926229,0.919045694768196,0.9189210781772069,0.918678181594652,0.918338989956525
1.5,0.9082023560653518,0.9137946357052091,0.9175612405147976,0.9195941706408162,0.9205991616597042,0.9211093715796452,0.9212402541263347,0.9210998585520834,0.9207543348826773,0.9202482759033418,0.9196147064327147,0.918924382887703,0.9181056202184957
1.75,0.9154321968149284,0.9179973850477816,0.9196525967151775,0.9204726914703394,0.9206816984031653,0.9204806925518912,0.9200266440195983,0.9193064626598222,0.9184126973205541,0.917434283690426,0.9162983610760911,0.9150768048995421,0.9138356431961135
2.0,0.9209305705989045,0.9174452117884149,0.9180552591954975,0.9179970269775539,0.917536664571898,0.9167023652282216,0.9156746277115734,0.9144178170124054,0.9130650896434787,0.9115593777211529,0.9100144411715287,0.908367557779155,0.9067182356726263
2.25,0.9252529620129821,0.9139335778092538,0.9136321281333399,0.9128950723858464,0.9117660076426456,0.9104249136273789,0.9088924856749556,0.9071940706296928,0.9054604465101355,0.9037015455004171,0.9018895226627718,0.8999941921877256,0.8980739286357606
2.5,0.9287401987617208,0.9080927515375607,0.9070097369585057,0.9056366194331376,0.9040668952228383,0.9023568788709535,0.9005335935566524,0.8985863397049998,0.896539498656353,0.8944153472575487,0.8922460962632579,0.8900274536004014,0.8877917009638832
2.75,0.9316130048685166,0.9004005251267237,0.8987469549098289,0.8970270956223801,0.8951119252065421,0.8930369452538824,0.8908309412776234,0.8885177216903289,0.8861398852743742,0.8836967765769606,0.881222702939644,0.878731617359505,0.8762123534548516
3.0,0.9340206212541232,0.891502827135599,0.8893038312021495,0.8871230404827377,0.8848133249070524,0.8823718628498591,0.8798362499300725,0.8772316537204274,0.8745627327374859,0.8718749219241353,0.8691589921296252,0.866420006587012,0.8636986227887873
