0.0,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0
0.25,0.06544984694978735,0.10471975511965975,0.14398966328953217,0.1832595714594046,0.222529479629277,0.2617993877991494,0.3010692959690219,0.3403392041388943,0.3796091123087667,0.41887902047863906,0.45814892864851153,0.497418836818384,0.5366887449882562,0.5759586531581287,0.6152285613280011,0.6544984694978735,0.6937683776677459,0.7330382858376183,0.7723081940074906,0.8115781021773631,0.8508480103472356,0.890117918517108,0.9293878266869805,0.9686577348568527,1.0079276430267252,1.0471975511965976,1.08646745936647,1.1257373675363425,1.1650072757062149,1.2042771838760873,1.2435470920459597,1.2828170002158321,1.3220869083857045,1.361356816555577,1.4006267247254494,1.4398966328953218,1.4791665410651942,1.5184364492350666,1.557706357404939,1.5969762655748116,1.6362461737446838,1.675516081914556,1.7147859900844287,1.754055898254301,1.7933258064241737,1.832595714594046,1.871865622763918,1.9111355309337907,1.9504054391036632,1.9896753472735358,2.028945255443408
0.5,0.5235987755982988,0.6806784082777884,0.837758040957278,0.9948376736367679,1.1519173063162573,1.308996938995747,1.4660765716752369,1.6231562043547263,1.780235837034216,1.9373154697137054,2.0943951023931953,2.2514747350726854,2.408554367752175,2.5656340004316647,2.7227136331111543,2.879793265790644,3.0368728984701336,3.1939525311496237,3.3510321638291125,3.5081117965086026,3.6651914291880923,3.822271061867582,3.979350694547072,4.13643032722656,4.29350995990605,4.45058959258554,4.607669225265029,4.764748857944519,4.921828490624009,5.078908123303498,5.235987755982988,5.393067388662478,5.550147021341967,5.707226654021457,5.864306286700947,6.021385919380436,6.178465552059925,6.3355451847394155,6.492624817418905,6.649704450098396,6.8067840827778845,6.963863715457373,7.120943348136864,7.2780229808163535,7.435102613495844,7.592182246175333,7.7492618788548215,7.906341511534312,8.063421144213802,8.220500776893292,8.377580409572781
0.75,1.7671458676442586,2.1205750411731104,2.474004214701962,2.8274333882308142,3.1808625617596653,3.5342917352885173,3.8877209088173696,4.241150082346221,4.594579255875073,4.948008429403924,5.301437602932776,5.654866776461628,6.008295949990479,6.36172512351933,6.715154297048182,7.068583470577034,7.422012644105886,7.7754418176347375,8.12887099116359,8.482300164692441,8.835729338221293,9.189158511750145,9.542587685278997,9.89601685880785,10.249446032336701,10.602875205865553,10.956304379394405,11.309733552923257,11.663162726452107,12.01659189998096,12.370021073509811,12.723450247038663,13.076879420567515,13.430308594096367,13.783737767625219,14.13716694115407,14.490596114682921,14.844025288211775,15.197454461740625,15.550883635269479,15.904312808798329,16.25774198232718,16.61117115585603,16.964600329384883,17.318029502913735,17.671458676442587,18.02488784997144,18.37831702350029,18.731746197029143,19.085175370557995,19.438604544086846
1.0,4.1887902047863905,4.81710873550435,5.445427266222307,6.073745796940267,6.702064327658224,7.330382858376183,7.958701389094143,8.5870199198121,9.215338450530059,9.843656981248017,10.471975511965976,11.100294042683936,11.728612573401895,12.35693110411985,12.98524963483781,13.613568165555769,14.241886696273728,14.870205226991688,15.498523757709643,16.126842288427603,16.755160819145562,17.38347934986352,18.011797880581483,18.640116411299438,19.2684349420174,19.89675347273536,20.525072003453317,21.153390534171276,21.781709064889235,22.410027595607193,23.038346126325152,23.666664657043107,24.29498318776107,24.923301718479028,25.55162024919699,26.179938779914945,26.8082573106329,27.436575841350862,28.06489437206882,28.693212902786783,29.321531433504738,29.949849964222693,30.578168494940655,31.206487025658614,31.834805556376576,32.46312408709453,33.09144261781248,33.719761148530445,34.3480796792484,34.97639820996636,35.60471674068432
1.25,8.18123086872342,9.162978572970232,10.144726277217039,11.126473981463851,12.10822168571066,13.08996938995747,14.071717094204281,15.053464798451092,16.0352125026979,17.016960206944713,17.998707911191524,18.980455615438334,19.962203319685145,20.94395102393195,21.925698728178762,22.907446432425573,23.889194136672387,24.870941840919198,25.852689545166005,26.834437249412815,27.816184953659626,28.797932657906436,29.779680362153247,30.761428066400054,31.743175770646868,32.72492347489368,33.70667117914049,34.6884188833873,35.67016658763411,36.65191429188093,37.63366199612773,38.615409700374535,39.597157404621356,40.578905108868156,41.56065281311498,42.542400517361784,43.52414822160859,44.505895925855405,45.48764363010221,46.46939133434903,47.451139038595834,48.43288674284264,49.414634447089455,50.39638215133626,51.378129855583076,52.35987755982988,53.34162526407669,54.32337296832351,55.30512067257032,56.28686837681713,57.26861608106394
1.5,14.137166941154069,15.550883635269479,16.964600329384883,18.37831702350029,19.792033717615695,21.205750411731103,22.619467105846514,24.033183799961922,25.446900494077322,26.86061718819273,28.274333882308138,29.688050576423546,31.101767270538957,32.51548396465436,33.929200658769766,35.34291735288517,36.75663404700058,38.17035074111599,39.58406743523139,40.9977841293468,42.411500823462205,43.82521751757761,45.23893421169302,46.65265090580842,48.06636759992383,49.48008429403924,50.89380098815464,52.30751768227005,53.72123437638545,55.13495107050087,56.54866776461627,57.96238445873167,59.376101152847085,60.78981784696249,62.2035345410779,63.61725123519331,65.03096792930872,66.44468462342412,67.85840131753953,69.27211801165494,70.68583470577035,72.09955139988575,73.51326809400116,74.92698478811657,76.34070148223198,77.75441817634739,79.1681348704628,80.5818515645782,81.99556825869361,83.40928495280902,84.82300164692442
1.75,22.449297503777064,24.373523004100814,26.29774850442456,28.221974004748304,30.146199505072055,32.070425005395805,33.994650505719555,35.918876006043305,37.84310150636704,39.76732700669079,41.69155250701454,43.61577800733829,45.54000350766204,47.464229007985786,49.388454508309536,51.312680008633286,53.23690550895704,55.16113100928078,57.08535650960452,59.00958200992827,60.933807510252024,62.858033010575774,64.78225851089952,66.70648401122327,68.63070951154702,70.55493501187077,72.47916051219451,74.40338601251827,76.32761151284201,78.25183701316577,80.17606251348951,82.10028801381326,84.02451351413701,85.94873901446076,87.87296451478451,89.79719001510826,91.721415515432,93.64564101575576,95.5698665160795,97.49409201640326,99.418317516727,101.34254301705074,103.2667685173745,105.19099401769824,107.115219518022,109.03944501834575,110.96367051866949,112.88789601899325,114.81212151931699,116.73634701964075,118.66057251996449
2.0,33.510321638291124,36.023595761162966,38.5368698840348,41.05014400690662,43.563418129778455,46.0766922526503,48.58996637552214,51.10324049839397,53.61651462126579,56.12978874413763,58.64306286700946,61.15633698988131,63.669611112753145,66.18288523562497,68.6961593584968,71.20943348136863,73.72270760424047,76.23598172711232,78.74925584998414,81.26252997285597,83.7758040957278,86.28907821859964,88.80235234147149,91.31562646434331,93.82890058721516,96.34217471008698,98.8554488329588,101.36872295583065,103.88199707870248,106.39527120157433,108.90854532444615,111.42181944731797,113.93509357018982,116.44836769306166,118.9616418159335,121.47491593880532,123.98819006167714,126.501464184549,129.01473830742083,131.52801243029268,134.0412865531645,136.55456067603632,139.06783479890817,141.58110892178001,144.09438304465186,146.60765716752368,149.1209312903955,151.63420541326735,154.1474795361392,156.66075365901105,159.17402778188287
2.25,47.71293842639498,50.893800988154645,54.07466354991432,57.25552611167397,60.43638867343364,63.61725123519331,66.79811379695298,69.97897635871264,73.1598389204723,76.34070148223196,79.52156404399163,82.7024266057513,85.88328916751097,89.06415172927062,92.24501429103029,95.42587685278995,98.60673941454962,101.78760197630929,104.96846453806894,108.14932709982862,111.33018966158828,114.51105222334793,117.69191478510761,120.87277734686727,124.05363990862695,127.2345024703866,130.41536503214627,133.59622759390595,136.7770901556656,139.9579527174253,143.13881527918494,146.3196778409446,149.50054040270427,152.68140296446396,155.86226552622364,159.0431280879833,162.22399064974294,165.40485321150263,168.58571577326228,171.76657833502196,174.94744089678161,178.12830345854127,181.30916602030095,184.4900285820606,187.67089114382028,190.85175370557994,194.0326162673396,197.21347882909927,200.39434139085893,203.5752039526186,206.75606651437826
