0.0,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.25,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
0.75,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
1.25,150000.0,152009.0775841128,153383.33589931636,154766.19955568618,156282.19100082337,157920.10025181615,159668.1300760398,161524.78211437588,163477.53341163674,165749.4110909224,167887.02555174907
1.75,150000.0,234589.075439397,242845.69858237324,249851.02696577442,256534.0791770275,263103.8855566372,269636.10326138797,276163.63257616106,282695.3933887459,289251.53647472424,295829.80151926243
2.25,154810.98556891337,419745.7801456865,438495.8676660399,451789.7688192036,463578.6719466448,474720.11254484346,485479.37360539316,496001.51588572824,506659.54140685924,516787.7750834869,526775.2814643795
2.75,186871.2107532745,651522.9375476618,678877.3886441756,696255.6982636917,710629.1309827494,723716.7632321697,736052.7271630536,747985.7850089248,759510.1536201204,770831.2172940313,782053.6870587403
