65.52046784,5.982699762
64.90988967,5.985868125
64.57067957,6.130164488
63.5756633,6.221730327
63.07815516,6.290272635
63.9601014,6.310415154
62.08313888,6.40284714
62.58064702,6.42184094
61.58563074,6.450380782
61.08812261,6.546934644
60.59061447,6.55525211
60.09310633,6.677016371
59.59559819,6.685333837
59.09809005,6.765080766
58.60058191,6.866303221
58.10307378,6.891661049
57.60556564,6.940361839
57.1080575,7.021742776
56.61054936,7.064374396
56.11304122,7.143421036
55.61553309,7.218966232
55.11802495,7.295211718
54.62051681,7.395967313
54.12300867,7.485518286
53.62550053,7.577870415
53.12799239,7.665787381
52.63048426,7.763975251
52.13297612,7.87453489
51.63546798,7.972956189
51.13795984,8.085149835
50.6404517,8.194075467
50.14294357,8.317473735
49.64543543,8.428033374
49.14792729,8.550264495
48.65041915,8.677164207
48.15291101,8.808732512
47.65540288,8.95080515
47.15789474,9.102681832
46.6603866,9.248956203
46.16287846,9.419040395
45.66537032,9.59332632
45.16786218,9.759208779
44.67035405,9.946800192
44.17284591,10.13719276
43.67533777,10.33388793
43.17782963,10.54809032
42.68032149,10.79037096
42.18281336,11.02598218
41.68530522,11.28360248
41.18779708,11.56386545
40.69028894,11.86490366
40.1927808,12.1976883
39.69527266,12.5601185
39.19776453,12.9430905
38.70025639,13.39422395
38.20274825,13.87220181
37.70524011,14.42394343
37.20773197,15.04544716
36.71022384,15.81127709
36.25794371,16.62159688
35.8735056,17.46430356
35.48210934,18.35927448
35.21769942,19.3014455
34.99658469,20.28837494
34.80499381,21.19784728
34.69003927,22.09791965
34.58450725,23.10714851
34.48952842,24.02825032
34.40862053,24.9913337
34.34706018,25.89873384
34.28600236,26.81555048
34.21445987,27.90597824
34.14353412,28.98902564
34.0756921,29.96990816
34.02820269,31.21667531
33.95777621,32.35874827
33.95131507,33.20959994
33.9125482,34.02054309
33.87895025,34.88405448
33.84578304,35.83315802
33.74778901,37.36922115
33.53521735,40.84528673
33.48611265,41.50069612
33.40405612,42.350866
33.3407369,43.42141847
33.22766687,44.56093689
33.09198283,45.62706491
32.96922108,46.54798181
32.82061476,47.4159946
32.75277274,48.18142888
32.54924668,49.07294988
32.38843597,49.94530401
32.16732124,50.8596096
31.99143453,51.72073946
31.8221194,52.74177457
32.32310662,53.58342066
32.82061476,54.29219898
33.31812289,54.99397442
33.81563103,55.68524552
34.31313917,56.36601229
34.81064731,57.03627473
35.30815545,57.70303572
35.80566358,58.35579094
36.30317172,59.0120476
36.80067986,59.65079704
37.298188,60.28954648
37.79569614,60.91078869
38.29320428,61.52852947
38.79071241,62.13576591
39.28822055,62.75000524
39.78572869,63.35724168
40.41892087,64.11544565
40.916429,64.70517487
41.41393714,65.29490409
41.91144528,65.86712609
42.40895342,66.43934808
42.90646156,67.02557586
43.40396969,67.59429641
43.90147783,68.15601408
44.39898597,68.70022452
44.89649411,69.26194218
45.39400225,69.80615263
45.89151039,70.37137173
46.38901852,70.91208073
46.88652666,71.45278973
47.3840348,71.98649584
47.88154294,72.52720484
48.37905108,73.06091095
48.87655921,73.61562573
49.37406735,74.16333761
49.87157549,74.70404661
50.36908363,75.23716915
50.86659177,75.80647328
51.3640999,76.27621967
51.86160804,76.92407286
52.35911618,77.34736677
